,0,1,2,3,4,5
7940,-0.2064,-0.07507,-0.8738,-0.9729,-0.1461,-1.4069999999999998
7941,-0.2223,-0.06309,-0.9381,-0.9191,-0.1844,-1.3619999999999999
7942,-0.2239,-0.051770000000000004,-0.9584,-0.8528,-0.2097,-1.306
7943,-0.2299,-0.04671,-0.9896,-0.8224,-0.2347,-1.28
7944,-0.2265,-0.04452,-0.992,-0.7939,-0.2542,-1.255
7945,-0.2182,-0.044969999999999996,-0.9789,-0.7734,-0.2716,-1.236
7946,-0.1576,-0.03755,-0.7578,-0.6834,-0.09437000000000001,-1.1640000000000001
7947,-0.1735,-0.04278,-0.8465,-0.7217,-0.2196,-1.1909999999999998
7948,-0.1689,-0.05562,-0.8573,-0.7531,-0.2961,-1.213
7949,-0.154,-0.06652000000000001,-0.8259,-0.7736,-0.3335,-1.226
7950,-0.1441,-0.07955,-0.8172,-0.8109,-0.3979,-1.252
7951,-0.1248,-0.09172999999999999,-0.7652,-0.8396,-0.4148,-1.271
7952,-0.1074,-0.1042,-0.7173,-0.8753,-0.4303,-1.295
7953,-0.09034,-0.1166,-0.6686,-0.9137,-0.4417,-1.321
7954,-0.09461,-0.09991,-0.8338,-0.7734,-0.9614,-1.189
7955,-0.08592000000000001,-0.1229,-0.6917,-0.8779,-0.6107,-1.2690000000000001
7956,-0.05309,-0.1515,-0.4855,-1.033,-0.2468,-1.393
7957,-0.03085,-0.1723,-0.3572,-1.141,-0.04314,-1.4780000000000002
7958,-0.0058579999999999995,-0.196,-0.1903,-1.27,0.2584,-1.581
7959,0.007490999999999999,-0.2115,-0.1146,-1.357,0.3786,-1.649
7960,0.01493,-0.2249,-0.06495,-1.4369999999999998,0.4741,-1.71
7961,0.01799,-0.2359,-0.03525,-1.506,0.5498,-1.7630000000000001
7962,-0.03796,-0.2675,-0.2925,-1.8019999999999998,0.3818,-2.004
7963,-0.01178,-0.275,-0.1932,-1.807,0.449,-2.009
7964,0.0017879999999999999,-0.2577,-0.131,-1.6840000000000002,0.4699,-1.905
7965,0.0003928,-0.2431,-0.1301,-1.607,0.4681,-1.84
7966,0.0005632999999999999,-0.2297,-0.127,-1.541,0.4696,-1.786
7967,-0.005934,-0.216,-0.1494,-1.485,0.463,-1.74
7968,-0.0126,-0.2026,-0.1741,-1.431,0.456,-1.6969999999999998
7969,-0.02053,-0.1885,-0.2043,-1.3780000000000001,0.4479,-1.655
7970,0.05396,-0.1723,0.3085,-1.226,1.261,-1.541
7971,0.0158,-0.1509,0.047580000000000004,-1.204,0.8691,-1.524
7972,-0.033510000000000005,-0.1413,-0.2488,-1.203,0.4732,-1.5230000000000001
7973,-0.06582,-0.1308,-0.4277,-1.178,0.2618,-1.501
7974,-0.1034,-0.12,-0.6518,-1.153,-0.032,-1.48
7975,-0.1221,-0.1087,-0.752,-1.115,-0.1353,-1.45
7976,-0.1363,-0.09635,-0.8295,-1.074,-0.2137,-1.4180000000000001
7977,-0.1444,-0.08365,-0.879,-1.0290000000000001,-0.2685,-1.383
7978,-0.1316,-0.105,-0.7058,-1.15,0.2122,-1.494
7979,-0.1203,-0.07518,-0.7796,-1.031,-0.1332,-1.401
7980,-0.1317,-0.04439,-0.9258,-0.8871,-0.5099,-1.284
7981,-0.1333,-0.0218,-0.9924,-0.7839,-0.7261,-1.2009999999999998
7982,-0.1362,0.0029010000000000004,-1.084,-0.6679,-1.018,-1.105
7983,-0.1313,0.0181,-1.099,-0.5993,-1.138,-1.0490000000000002
7984,-0.1232,0.0311,-1.0959999999999999,-0.5418,-1.237,-1.002
7985,-0.1141,0.040389999999999995,-1.083,-0.5016,-1.317,-0.9687
7986,-0.1289,0.09018999999999999,-1.3969999999999998,-0.3331,-2.177,-0.8213
7987,-0.1212,0.06312000000000001,-1.229,-0.4327,-1.735,-0.9002
7988,-0.09301,0.042589999999999996,-0.9979,-0.5045,-1.327,-0.9568
7989,-0.07437,0.028030000000000003,-0.8657,-0.5612,-1.128,-1.0
7990,-0.04718,0.00235,-0.6687,-0.68,-0.7849,-1.097
7991,-0.03675,-0.017519999999999997,-0.6025,-0.7649,-0.6932,-1.162
7992,-0.03213,-0.04178,-0.557,-0.8619,-0.6033,-1.235
7993,-0.02998,-0.0679,-0.5204,-0.9643,-0.5142,-1.3130000000000002
7994,0.004233,-0.07597999999999999,-0.254,-0.9769,-0.117,-1.321
7995,-0.015269999999999999,-0.1088,-0.3746,-1.12,-0.2461,-1.43
7996,-0.031939999999999996,-0.1461,-0.4754,-1.26,-0.3505,-1.535
7997,-0.04457,-0.1785,-0.5456,-1.376,-0.4114,-1.6219999999999999
7998,-0.06348999999999999,-0.2125,-0.6619,-1.496,-0.5365,-1.71
7999,-0.07424,-0.2395,-0.7199,-1.5819999999999999,-0.5843,-1.7730000000000001
8000,-0.08411,-0.2626,-0.7724,-1.653,-0.6258,-1.824
8001,-0.0915,-0.2809,-0.8115,-1.703,-0.6573,-1.86
8002,-0.08562,-0.3147,-0.8736,-1.9409999999999998,-0.6786,-2.06
8003,-0.08431,-0.3162,-0.8915,-1.899,-0.8004,-2.024
8004,-0.1005,-0.3044,-0.9483,-1.761,-0.9456,-1.9069999999999998
8005,-0.1046,-0.2876,-0.9594,-1.639,-1.036,-1.806
8006,-0.1042,-0.2601,-0.9566,-1.486,-1.1440000000000001,-1.682
8007,-0.1024,-0.2381,-0.9448,-1.3730000000000002,-1.2,-1.5919999999999999
8008,-0.09942000000000001,-0.2147,-0.9247,-1.2570000000000001,-1.246,-1.501
8009,-0.09676,-0.191,-0.9046,-1.145,-1.287,-1.412
8010,-0.1784,-0.1895,-1.391,-0.9539,-2.099,-1.235
8011,-0.1443,-0.1599,-1.08,-0.8545,-1.575,-1.163
8012,-0.1027,-0.1364,-0.8061,-0.8431,-1.147,-1.166
8013,-0.08594,-0.1227,-0.6772,-0.8217,-0.9329,-1.156
8014,-0.057620000000000005,-0.1121,-0.4573,-0.8335,-0.5444,-1.176
8015,-0.05225,-0.1061,-0.401,-0.8291,-0.4301,-1.177
8016,-0.05169,-0.1042,-0.3722,-0.8331,-0.3442,-1.1840000000000002
8017,-0.05627000000000001,-0.1069,-0.3715,-0.847,-0.284,-1.198
8018,0.030010000000000002,-0.08482999999999999,0.2594,-0.9331,0.798,-1.297
8019,-0.02041,-0.1035,-0.1561,-0.9673,0.1107,-1.318
8020,-0.08341,-0.1286,-0.5507,-0.9498,-0.459,-1.2930000000000001
8021,-0.1247,-0.1475,-0.7948,-0.9514,-0.7739,-1.286
8022,-0.1822,-0.1686,-1.168,-0.9351,-1.311,-1.26
8023,-0.2136,-0.1881,-1.339,-0.9508,-1.495,-1.266
8024,-0.24,-0.206,-1.482,-0.9705,-1.643,-1.276
8025,-0.2601,-0.2211,-1.59,-0.989,-1.758,-1.287
8026,-0.3041,-0.2674,-1.781,-1.02,-1.9040000000000001,-1.298
8027,-0.2937,-0.2509,-1.7180000000000002,-0.99,-1.874,-1.276
8028,-0.2842,-0.2473,-1.676,-1.013,-1.854,-1.297
8029,-0.275,-0.243,-1.6280000000000001,-1.023,-1.8419999999999999,-1.307
8030,-0.2573,-0.2297,-1.536,-1.024,-1.7990000000000002,-1.3119999999999998
8031,-0.244,-0.2203,-1.464,-1.022,-1.786,-1.3130000000000002
8032,-0.2289,-0.2065,-1.38,-1.0090000000000001,-1.771,-1.306
8033,-0.2142,-0.1915,-1.294,-0.992,-1.7590000000000001,-1.295
8034,-0.1836,-0.113,-1.1909999999999998,-0.8579,-1.955,-1.196
8035,-0.1868,-0.143,-1.161,-0.9374,-1.8319999999999999,-1.256
8036,-0.1804,-0.1458,-1.074,-0.9402,-1.729,-1.256
8037,-0.1768,-0.1456,-1.018,-0.9396,-1.679,-1.254
8038,-0.1761,-0.1606,-0.9656,-0.9728,-1.578,-1.2770000000000001
8039,-0.1765,-0.1638,-0.9351,-0.978,-1.551,-1.278
8040,-0.1812,-0.1739,-0.9312,-0.9957,-1.537,-1.288
8041,-0.1886,-0.1871,-0.943,-1.0170000000000001,-1.53,-1.2990000000000002
8042,-0.1802,-0.2106,-0.6552,-1.03,-0.879,-1.306
8043,-0.1972,-0.2063,-0.8484,-1.023,-1.2890000000000001,-1.294
8044,-0.2218,-0.2371,-1.037,-1.073,-1.5530000000000002,-1.3230000000000002
8045,-0.2409,-0.2612,-1.1540000000000001,-1.105,-1.685,-1.339
8046,-0.2686,-0.2849,-1.367,-1.129,-1.994,-1.345
8047,-0.2899,-0.311,-1.4780000000000002,-1.151,-2.084,-1.351
8048,-0.309,-0.3308,-1.57,-1.158,-2.153,-1.3459999999999999
8049,-0.3261,-0.3466,-1.646,-1.1540000000000001,-2.208,-1.3330000000000002
8050,-0.4004,-0.3854,-2.272,-1.113,-3.238,-1.2690000000000001
8051,-0.3852,-0.3924,-1.954,-1.109,-2.522,-1.262
8052,-0.3703,-0.3743,-1.743,-1.078,-2.123,-1.236
8053,-0.369,-0.3642,-1.645,-1.035,-1.9240000000000002,-1.196
8054,-0.3451,-0.3447,-1.347,-1.012,-1.39,-1.182
8055,-0.341,-0.3243,-1.246,-0.9566,-1.2429999999999999,-1.135
8056,-0.3383,-0.3045,-1.159,-0.8986,-1.126,-1.085
8057,-0.3373,-0.2846,-1.083,-0.8392,-1.028,-1.034
8058,-0.3132,-0.2794,-0.8102,-0.8613,-0.5204,-1.056
8059,-0.3266,-0.2487,-0.9006,-0.7593,-0.8012,-0.9673
8060,-0.3423,-0.2355,-0.9691,-0.6854,-0.9583,-0.8992
8061,-0.3528,-0.224,-0.9963,-0.6295,-1.032,-0.8463
8062,-0.3738,-0.2129,-1.112,-0.5534,-1.261,-0.7729
8063,-0.3864,-0.2126,-1.153,-0.5199,-1.317,-0.7352
8064,-0.3985,-0.2155,-1.192,-0.4967,-1.36,-0.7052
8065,-0.41,-0.223,-1.2329999999999999,-0.4857,-1.3969999999999998,-0.6845
8066,-0.4941,-0.1156,-1.6580000000000001,-0.032639999999999995,-2.392,-0.2869
8067,-0.4743,-0.2009,-1.426,-0.2682,-1.6059999999999999,-0.4632
8068,-0.4479,-0.2543,-1.239,-0.4554,-1.133,-0.6039
8069,-0.4414,-0.2966,-1.172,-0.5648,-0.8861,-0.6769
8070,-0.4049,-0.3695,-0.9264,-0.8159,-0.2731,-0.8725
8071,-0.3938,-0.4049,-0.8585,-0.9225,-0.08942,-0.9466
8072,-0.3843,-0.4389,-0.808,-1.0190000000000001,0.05936,-1.012
8073,-0.3765,-0.4644,-0.7611,-1.091,0.1876,-1.058
8074,-0.3037,-0.5539,-0.437,-1.493,0.9183,-1.391
8075,-0.3278,-0.535,-0.6244,-1.38,0.4368,-1.287
8076,-0.3543,-0.5004,-0.7522,-1.228,0.1365,-1.153
8077,-0.3672,-0.4713,-0.8046,-1.128,-0.01709,-1.064
8078,-0.4033,-0.422,-0.9764,-0.9185,-0.3995,-0.8816
8079,-0.4168,-0.3879,-1.011,-0.8059,-0.4912,-0.7834
8080,-0.4296,-0.3525,-1.036,-0.6942,-0.5623,-0.6871
8081,-0.4413,-0.3182,-1.055,-0.5893,-0.6188,-0.5967
8082,-0.4704,-0.3419,-1.14,-0.4969,-0.624,-0.5009
8083,-0.4711,-0.2667,-1.071,-0.367,-0.6117,-0.3986
8084,-0.4713,-0.2428,-1.062,-0.3325,-0.6097,-0.3675
8085,-0.4752,-0.2211,-1.0590000000000002,-0.2848,-0.6051,-0.3237
8086,-0.4731,-0.1946,-1.041,-0.2584,-0.5976,-0.2999
8087,-0.4765,-0.1908,-1.061,-0.2449,-0.603,-0.2812
8088,-0.4797,-0.1889,-1.083,-0.2344,-0.6099,-0.2644
8089,-0.4828,-0.1933,-1.113,-0.2334,-0.6203,-0.2542
8090,-0.4731,-0.2019,-0.9716,-0.26,-0.2779,-0.2704
8091,-0.4832,-0.2069,-1.12,-0.2485,-0.5489,-0.2495
8092,-0.4907,-0.2323,-1.2409999999999999,-0.2648,-0.7199,-0.2483
8093,-0.4947,-0.254,-1.319,-0.2824,-0.8167,-0.2494
8094,-0.5031,-0.2761,-1.453,-0.2876,-1.026,-0.2379
8095,-0.505,-0.3,-1.516,-0.308,-1.0979999999999999,-0.2405
8096,-0.5058,-0.3199,-1.567,-0.3242,-1.158,-0.2406
8097,-0.5059,-0.3354,-1.605,-0.3349,-1.21,-0.2369
8098,-0.5028,-0.3647,-1.696,-0.3788,-1.364,-0.2587
8099,-0.5007,-0.3671,-1.6680000000000001,-0.3705,-1.319,-0.2423
8100,-0.5006,-0.3568,-1.646,-0.3438,-1.307,-0.2123
8101,-0.4999,-0.3466,-1.6280000000000001,-0.3205,-1.3130000000000002,-0.1855
8102,-0.4988,-0.3288,-1.5830000000000002,-0.2895,-1.281,-0.1542
8103,-0.4982,-0.3107,-1.555,-0.2605,-1.2890000000000001,-0.1242
8104,-0.4979,-0.2907,-1.524,-0.2301,-1.3,-0.09356
8105,-0.498,-0.2699,-1.494,-0.2002,-1.314,-0.06334
8106,-0.552,-0.1853,-1.7380000000000002,0.06531,-1.9280000000000002,0.1681
8107,-0.5282,-0.2014,-1.5119999999999998,-0.01616,-1.442,0.1099
8108,-0.5054,-0.2064,-1.359,-0.09462999999999999,-1.178,0.051829999999999994
8109,-0.4937,-0.2106,-1.276,-0.1362,-1.045,0.02731
8110,-0.4641,-0.2316,-1.082,-0.2509,-0.6836,-0.06087000000000001
8111,-0.4521,-0.2369,-1.015,-0.2962,-0.5907,-0.08932000000000001
8112,-0.4403,-0.2475,-0.964,-0.3436,-0.5183,-0.1183
8113,-0.4293,-0.2598,-0.9237,-0.3875,-0.4583,-0.144
8114,-0.3403,-0.397,-0.5501,-0.7807,0.3998,-0.4594
8115,-0.3674,-0.3395,-0.7794,-0.6469,-0.2409,-0.3463
8116,-0.393,-0.313,-0.9457,-0.5271,-0.6121,-0.2384
8117,-0.406,-0.2911,-1.034,-0.4508,-0.8198,-0.1694
8118,-0.4409,-0.2465,-1.27,-0.287,-1.328,-0.025
8119,-0.4502,-0.2396,-1.3530000000000002,-0.2292,-1.4769999999999999,0.031239999999999997
8120,-0.459,-0.2292,-1.422,-0.1703,-1.6,0.08703999999999999
8121,-0.4654,-0.2216,-1.484,-0.1205,-1.7080000000000002,0.1349
8122,-0.5149,-0.07621,-1.7009999999999998,0.1249,-2.323,0.3276
8123,-0.4836,-0.1766,-1.6280000000000001,-0.003462,-1.99,0.2427
8124,-0.4777,-0.1932,-1.599,-0.0022199999999999998,-1.858,0.2533
8125,-0.4715,-0.2159,-1.609,-0.007601,-1.8159999999999998,0.2597
8126,-0.4479,-0.2682,-1.5219999999999998,-0.07699,-1.5659999999999998,0.2134
8127,-0.4424,-0.2695,-1.514,-0.06863,-1.54,0.2259
8128,-0.4349,-0.276,-1.514,-0.0702,-1.537,0.2311
8129,-0.4287,-0.2764,-1.5090000000000001,-0.06548,-1.5319999999999998,0.2401
8130,-0.4318,-0.2829,-1.486,-0.016730000000000002,-1.444,0.2894
8131,-0.4346,-0.2448,-1.4880000000000002,0.02408,-1.4909999999999999,0.3218
8132,-0.4239,-0.2396,-1.479,0.0037479999999999996,-1.507,0.307
8133,-0.42,-0.2222,-1.465,0.0105,-1.5130000000000001,0.3134
8134,-0.4182,-0.196,-1.4609999999999999,0.02047,-1.547,0.321
8135,-0.4162,-0.1776,-1.4509999999999998,0.02825,-1.555,0.3282
8136,-0.4158,-0.1564,-1.442,0.039389999999999994,-1.5619999999999998,0.3378
8137,-0.4156,-0.1365,-1.435,0.04885,-1.569,0.3463
8138,-0.3689,-0.231,-1.505,-0.121,-1.676,0.2224
8139,-0.3768,-0.1811,-1.436,-0.07798,-1.601,0.2528
8140,-0.3982,-0.1197,-1.423,0.01111,-1.584,0.323
8141,-0.4095,-0.08375,-1.422,0.0607,-1.58,0.3633
8142,-0.4196,-0.04172,-1.395,0.09885,-1.536,0.391
8143,-0.42,-0.03106,-1.4,0.1011,-1.538,0.3944
8144,-0.4202,-0.025509999999999998,-1.41,0.1029,-1.5430000000000001,0.3984
8145,-0.4154,-0.03163,-1.422,0.08735,-1.5530000000000002,0.3896
8146,-0.4538,0.009481,-1.598,0.2286,-1.895,0.5128
8147,-0.4226,-0.03928,-1.494,0.1285,-1.619,0.4385
8148,-0.391,-0.08383,-1.4340000000000002,0.023180000000000003,-1.48,0.3578
8149,-0.3653,-0.1277,-1.409,-0.053239999999999996,-1.413,0.3028
8150,-0.3271,-0.1827,-1.314,-0.1685,-1.2109999999999999,0.2135
8151,-0.3035,-0.2173,-1.2890000000000001,-0.2281,-1.163,0.1692
8152,-0.2814,-0.2477,-1.2670000000000001,-0.2775,-1.126,0.1323
8153,-0.2626,-0.2697,-1.246,-0.3119,-1.0959999999999999,0.1059
8154,-0.2437,-0.2617,-0.9258,-0.354,-0.432,0.05882999999999999
8155,-0.2591,-0.2326,-1.158,-0.28,-0.9524,0.1159
8156,-0.2387,-0.2643,-1.245,-0.3066,-1.188,0.09417
8157,-0.2324,-0.2586,-1.278,-0.2963,-1.3019999999999998,0.0952
8158,-0.2477,-0.2327,-1.449,-0.2071,-1.6740000000000002,0.1646
8159,-0.2519,-0.2098,-1.48,-0.1604,-1.758,0.1943
8160,-0.2612,-0.1742,-1.507,-0.1046,-1.828,0.2281
8161,-0.2729,-0.1326,-1.5290000000000001,-0.046919999999999996,-1.891,0.2614
8162,-0.2717,-0.05873,-1.504,-0.08812,-1.919,0.1976
8163,-0.2646,-0.0649,-1.53,-0.07679,-2.004,0.1967
8164,-0.3097,0.0056560000000000004,-1.5919999999999999,0.08313,-2.088,0.3126
8165,-0.3398,0.06335,-1.6340000000000001,0.1847,-2.15,0.3787
8166,-0.3571,0.09308,-1.6740000000000002,0.2551,-2.218,0.4227
8167,-0.3772,0.134,-1.6980000000000002,0.3158,-2.255,0.456
8168,-0.3904,0.1616,-1.714,0.3539,-2.278,0.4723
8169,-0.3981,0.1793,-1.725,0.3727,-2.298,0.4737
8170,-0.4691,0.1891,-2.079,0.6844,-2.938,0.7459
8171,-0.4724,0.2254,-1.84,0.6505,-2.369,0.7022
8172,-0.4084,0.1871,-1.6580000000000001,0.3992,-2.104,0.479
8173,-0.3615,0.138,-1.545,0.2343,-1.96,0.3378
8174,-0.3122,0.1011,-1.301,0.03637,-1.531,0.1628
8175,-0.2714,0.05725,-1.203,-0.1057,-1.4140000000000001,0.0403
8176,-0.2306,0.01223,-1.112,-0.2386,-1.3130000000000002,-0.07334
8177,-0.1905,-0.03238,-1.026,-0.3605,-1.216,-0.1772
8178,-0.09114,-0.08841,-0.7503,-0.7299,-0.8141,-0.5037
8179,-0.035019999999999996,-0.1693,-0.7863,-0.8446,-1.056,-0.5988
8180,-0.07202,-0.1527,-0.8689,-0.6788,-1.171,-0.4618
8181,-0.09283999999999999,-0.1301,-0.9158,-0.5809,-1.219,-0.3881
8182,-0.09702000000000001,-0.1293,-1.004,-0.5114,-1.3969999999999998,-0.3352
8183,-0.1047,-0.1152,-1.024,-0.45,-1.405,-0.2926
8184,-0.1121,-0.09791,-1.04,-0.3929,-1.402,-0.2549
8185,-0.1202,-0.07675,-1.055,-0.3383,-1.391,-0.2205
8186,-0.1123,-0.05732999999999999,-0.9759,-0.3592,-1.199,-0.2551
8187,-0.1216,-0.033780000000000004,-1.046,-0.3038,-1.319,-0.2218
8188,-0.1442,0.0002238,-1.104,-0.2085,-1.37,-0.1546
8189,-0.1643,0.0378,-1.149,-0.1343,-1.39,-0.1072
8190,-0.1841,0.07282000000000001,-1.226,-0.057460000000000004,-1.483,-0.05628
8191,-0.2006,0.1051,-1.2690000000000001,0.00199,-1.501,-0.02028
8192,-0.2157,0.1349,-1.311,0.054110000000000005,-1.52,0.009934
8193,-0.2281,0.1604,-1.3519999999999999,0.09742999999999999,-1.541,0.03349
8194,-0.3295,0.2318,-1.913,0.4808,-2.575,0.3617
8195,-0.3177,0.2362,-1.609,0.4325,-1.787,0.3147
8196,-0.2662,0.2198,-1.391,0.2348,-1.345,0.1371
8197,-0.2275,0.1916,-1.272,0.1249,-1.123,0.04278
8198,-0.1803,0.1613,-0.9849,-0.04357,-0.533,-0.106
8199,-0.152,0.143,-0.8999,-0.1331,-0.3774,-0.185
8200,-0.1205,0.1179,-0.8197,-0.2171,-0.2485,-0.2576
8201,-0.08954,0.09141,-0.7451,-0.3043,-0.1453,-0.3333
8202,0.1329,-0.1272,-0.1052,-0.7539,0.9297,-0.7035
8203,0.1071,-0.07664,-0.3431,-0.7466,0.3151,-0.7156
8204,0.03792,-0.02023,-0.5935,-0.5244,-0.1248,-0.5347
8205,-0.011090000000000001,0.03398,-0.7561,-0.3847,-0.3711,-0.4285
8206,-0.06485,0.1037,-1.037,-0.2657,-0.904,-0.3421
8207,-0.0778,0.121,-1.128,-0.2031,-1.068,-0.2978
8208,-0.09187000000000001,0.1418,-1.209,-0.1486,-1.204,-0.2618
8209,-0.09977000000000001,0.1565,-1.271,-0.1101,-1.317,-0.2394
8210,-0.1804,0.2567,-1.3780000000000001,-0.0275,-1.413,-0.1945
8211,-0.1573,0.2287,-1.431,-0.002597,-1.5330000000000001,-0.1762
8212,-0.1121,0.1906,-1.41,-0.0601,-1.598,-0.2307
8213,-0.07524,0.159,-1.3840000000000001,-0.1058,-1.642,-0.2759
8214,-0.03657,0.1166,-1.3659999999999999,-0.1063,-1.6969999999999998,-0.2781
8215,-0.01312,0.09906000000000001,-1.3459999999999999,-0.1248,-1.73,-0.3009
8216,0.008194,0.0846,-1.327,-0.1438,-1.7590000000000001,-0.3242
8217,0.024,0.0766,-1.3119999999999998,-0.1599,-1.787,-0.3456
8218,-0.057210000000000004,0.1546,-1.719,0.030719999999999997,-2.574,-0.1915
8219,-0.009886,0.1153,-1.456,-0.05173,-2.05,-0.2622
8220,0.02363,0.101,-1.272,-0.1752,-1.7109999999999999,-0.375
8221,0.04233,0.09508,-1.173,-0.2504,-1.544,-0.4443
8222,0.07429,0.07708999999999999,-0.9627,-0.3656,-1.146,-0.5487
8223,0.07597000000000001,0.08719,-0.9088,-0.4231,-1.04,-0.6051
8224,0.07606,0.09777000000000001,-0.8674,-0.4739,-0.9578,-0.6552
8225,0.07215,0.1114,-0.84,-0.5157,-0.8922,-0.6974
8226,0.147,0.046060000000000004,-0.3741,-0.6832,-0.012830000000000001,-0.8453
8227,0.0741,0.126,-0.683,-0.6251,-0.5651,-0.8123
8228,0.05504,0.1522,-0.8456,-0.6033,-0.9128,-0.8016
8229,0.03884,0.1747,-0.9351,-0.5923,-1.085,-0.801
8230,-0.001857,0.2168,-1.158,-0.5152,-1.494,-0.7432
8231,-0.007456999999999999,0.2271,-1.21,-0.4962,-1.5930000000000002,-0.7332
8232,-0.01243,0.2366,-1.252,-0.4755,-1.666,-0.722
8233,-0.01162,0.2406,-1.2770000000000001,-0.4564,-1.7169999999999999,-0.7114
8234,-0.006412,0.2509,-1.307,-0.4955,-1.7730000000000001,-0.7536
8235,0.0251,0.2265,-1.266,-0.4927,-1.774,-0.7543
8236,0.03172,0.2181,-1.26,-0.4272,-1.785,-0.7013
8237,0.04224,0.2109,-1.251,-0.3823,-1.79,-0.6669
8238,0.0643,0.1953,-1.22,-0.3531,-1.785,-0.645
8239,0.08387,0.1824,-1.19,-0.3241,-1.776,-0.6233
8240,0.1043,0.1696,-1.158,-0.2989,-1.768,-0.6046
8241,0.1238,0.1581,-1.126,-0.277,-1.7590000000000001,-0.5883
8242,0.1664,0.1287,-1.156,-0.214,-1.935,-0.5298
8243,0.1852,0.1211,-1.036,-0.2453,-1.735,-0.5589
8244,0.1816,0.1276,-0.9935,-0.2358,-1.615,-0.5526
8245,0.1763,0.1364,-0.9804,-0.2223,-1.556,-0.5417
8246,0.1718,0.1474,-0.9371,-0.2702,-1.429,-0.5852
8247,0.1666,0.1557,-0.9363,-0.2806,-1.3940000000000001,-0.5939
8248,0.1592,0.1651,-0.9415,-0.2939,-1.369,-0.6046
8249,0.1501,0.1751,-0.9529,-0.3128,-1.351,-0.6193
8250,0.02226,0.2736,-1.251,-0.3218,-1.692,-0.636
8251,0.05082,0.25,-1.185,-0.3258,-1.546,-0.6312
8252,0.09022999999999999,0.2234,-1.097,-0.3823,-1.4380000000000002,-0.6736
8253,0.1193,0.202,-1.035,-0.4246,-1.3769999999999998,-0.7037
8254,0.1613,0.1685,-0.9251,-0.4204,-1.245,-0.691
8255,0.1769,0.1573,-0.8883,-0.4412,-1.206,-0.7028
8256,0.1936,0.1456,-0.8541,-0.4607,-1.1740000000000002,-0.713
8257,0.2075,0.1362,-0.8269,-0.4763,-1.149,-0.7198
8258,0.1712,0.1677,-1.084,-0.4386,-1.607,-0.6805
8259,0.2234,0.1308,-0.8633,-0.4975,-1.25,-0.7208
8260,0.2331,0.1219,-0.7656,-0.5132,-1.036,-0.7265
8261,0.2364,0.1193,-0.7259,-0.5191,-0.9351,-0.7239
8262,0.2601,0.1036,-0.5968,-0.5735,-0.694,-0.7639
8263,0.2647,0.1015,-0.568,-0.5876,-0.6288,-0.7694
8264,0.2692,0.09992000000000001,-0.5453,-0.5981,-0.5797,-0.7719
8265,0.2723,0.09978,-0.5302,-0.604,-0.5424,-0.7709
8266,0.4154,0.00371,0.05382000000000001,-0.6327,0.3505,-0.785
8267,0.336,0.0602,-0.2519,-0.6116,-0.1202,-0.768
8268,0.2936,0.09412000000000001,-0.4699,-0.5995,-0.4651,-0.7551
8269,0.2704,0.1137,-0.5834,-0.5854,-0.6367,-0.7401
8270,0.2184,0.1512,-0.8202,-0.556,-0.9999,-0.7123
8271,0.2039,0.164,-0.896,-0.539,-1.104,-0.6942
8272,0.1906,0.1755,-0.9589,-0.5214,-1.186,-0.6761
8273,0.1832,0.1831,-1.002,-0.5035,-1.247,-0.6582
8274,0.2107,0.1624,-0.8019,-0.4789,-0.9331,-0.6355
8275,0.1736,0.1877,-0.9837,-0.413,-1.208,-0.5778
8276,0.1828,0.1894,-1.052,-0.4351,-1.385,-0.5962
8277,0.2057,0.18,-1.043,-0.4427,-1.466,-0.601
8278,0.2139,0.1791,-1.09,-0.3846,-1.635,-0.5489
8279,0.2328,0.1714,-1.07,-0.3656,-1.6840000000000002,-0.5309
8280,0.2511,0.1636,-1.047,-0.3492,-1.724,-0.5152
8281,0.269,0.1557,-1.02,-0.3371,-1.756,-0.5032
8282,0.2033,0.2003,-1.4669999999999999,-0.3004,-2.531,-0.4676
8283,0.2914,0.1515,-1.0959999999999999,-0.3484,-2.021,-0.5044
8284,0.3239,0.1295,-0.8772,-0.3399,-1.673,-0.4931
8285,0.3361,0.1207,-0.7784,-0.3392,-1.507,-0.489
8286,0.3728,0.097,-0.5632,-0.4172,-1.149,-0.5544
8287,0.3809,0.08977,-0.4996,-0.4464,-1.048,-0.577
8288,0.3866,0.08376,-0.4496,-0.4779,-0.9679,-0.6014
8289,0.3866,0.08057,-0.417,-0.5107,-0.8982,-0.6277
8290,0.4107,0.0573,-0.2189,-0.8248,-0.3957,-0.9027
8291,0.4047,0.06035,-0.3718,-0.832,-0.7696,-0.9117
8292,0.3735,0.07866000000000001,-0.4983,-0.6402,-1.064,-0.7475
8293,0.329,0.1007,-0.6445,-0.552,-1.256,-0.6725
8294,0.2874,0.1233,-0.8459,-0.4656,-1.58,-0.5993
8295,0.2606,0.136,-0.9347,-0.415,-1.69,-0.5573
8296,0.2341,0.1471,-1.022,-0.3818,-1.786,-0.5299
8297,0.211,0.1558,-1.0959999999999999,-0.356,-1.865,-0.5088
8298,0.2808,0.1272,-0.7743,-0.2514,-1.416,-0.4211
8299,0.2096,0.1538,-1.022,-0.2513,-1.73,-0.4221
8300,0.1731,0.1627,-1.199,-0.315,-1.955,-0.4768
8301,0.1589,0.1626,-1.275,-0.3463,-2.068,-0.5036
8302,0.1279,0.1683,-1.4169999999999998,-0.3717,-2.281,-0.5244
